CRIM_label0,ZN_label0,INDUS_label0,CHAS_label0,NOX_label0,RM_label0,AGE_label0,DIS_label0,RAD_label0,TAX_label0,PTRATIO_label0,B_label0,LSTAT_label0,__joinsource_column_name__
0.8425738548419482,-2.8389136853368413E-4,-0.3954899559220191,0.00627507985075667,0.11473719246961626,-1.4755359189370205,0.45990197667813965,-7.5052060926804245,0.2614429766346683,-1.1775235509650908,-1.773739112402826,2.0018638384316185,-5.444633462060519,335
-0.001866118297825922,0.6327912310114994,0.09356691931598146,0.01375440257556331,0.012124562604319147,6.379066525419201,0.36627678367878896,-7.481234023474982,-0.018380351238988544,-1.7465037793847624,-1.0986059105192247,2.6822556194714195,-5.073812114823099,0
0.12041063369605662,0.02010845369876746,-0.673540663956504,0.006389118821703586,0.0813187153815882,2.6016501307220627,-1.018007172510754,-6.759475524266834,0.48906022160690676,-1.7128592777985912,-1.2972477867372152,2.330300152778705,-8.617096411836282,188
0.004884184168972781,0.6563100547995524,-0.0046035798883626204,0.06358051743261191,-0.0018030442768797908,14.265957464264797,0.45950257144999385,-6.69661254166519,0.00119018995681117,-0.0025288138061220155,-0.002247573383332452,3.1882625969278693,0.0032352323200619537,118
0.28584198363939345,-0.00808034341869135,0.2695017409675348,-0.0013689184073835902,-3.1204307809600422,0.7362691334745645,-2.1317728046930773,-4.166878154166829,0.5616466456377003,-2.3066526631054765,-0.8612344249527225,1.8885621091435776,-13.50329174489927,307
0.3593552857496333,1.2226033302464856E-4,-0.7180344959357907,0.014299074560580853,0.30383866768360446,0.3428549478944813,-0.5250896653523053,-7.369259479474546,0.349131258332242,-1.3185761357886994,-2.0999812727861156,2.4885420605925574,-5.213822073679761,324
-0.2539554543333541,-0.09082724620022287,-0.7009083064782408,-0.2761810258612537,0.12076323806192117,-0.0183559385196072,-3.370629881685257,-5.933434654403684,0.5283868081167322,-1.1613389162750365,-0.6092854113171199,2.066366997253793,-10.690027393417264,22
-0.32640047054542576,0.005758648433655811,-0.10233818013751873,-0.003368294097413871,0.26901775874267697,0.6901056130382246,-2.072354018558986,-5.7700911081492166,0.09898375045606264,-1.5716753121918634,-1.5931013859383814,2.08372966272078,-6.645699906570446,87
0.9438662159187227,-0.001987620979816418,-0.4944110097100671,0.0036970066391252576,0.5638875034241563,-0.4087076738662574,-1.3154994793785721,-5.622969431033341,0.7394121379392318,-1.1896017184312546,-1.1889032577725116,3.4858781086879,-8.97898001056329,339
0.21822547549205842,0.004174197796765755,0.08682161797133321,0.0024316824552678335,0.3876504842585268,3.9893977726972123,-0.5793606737398065,-3.934580912297582,0.306549026725268,-0.0057657032245311355,-1.7338865538599164,2.254390485736266,-2.2849224798448464,40
0.16162445480134316,0.03650765762887698,0.03965226006712069,0.009500137662977007,0.6074974603408956,-1.1738044179068987,-2.3918983385751544,-3.627583556717204,-0.21020583252057443,-2.5691561367031914,0.3377270122751554,1.625740226848126,-12.825756872025693,315
-0.10721862821979908,0.008750067161321429,0.16495229770593983,-0.011722663265570877,0.0016229949504080591,-0.0036762613184528523,-0.0014015280693876102,-8.404134898952208,0.06097355494601811,-1.3726502102065026,-1.7770914921986474,3.0897394354474224,-5.322314115734448,199
0.01971175028991539,0.31088993932025755,-0.4056030613294818,0.006141235102462288,0.07387662685334448,-0.4998367421901299,-0.0072291941592040835,-9.260287695069293,0.07715537505814725,-1.800106982432334,-1.5392430275489235,3.470252662134054,-3.7945749509702207,45
-0.37571306112099273,0.17002800944783925,-0.5698395198593181,0.012723101954175099,0.11440873099589773,0.6726443265885191,-0.6480225318221474,-7.611147731220412,0.034252911523143297,-1.4645449795196617,-2.1628702052669544,2.256022896903201,-5.167045265864029,341
1.382341844573729,0.012464104884035265,-0.15782865030021945,-0.012552534259281439,-3.216243626516144,-0.970113239042532,-2.38126476734263,4.492862163977778E-4,0.2895746209896807,-1.7281326859714916,-0.05496393936391042,1.6408360240175015,-17.37873368947205,431
-0.1584456857901766,0.28223013155152965,-0.48697860739154863,-0.01730514231791119,0.08795076248749502,1.3035535998290553,0.02574307124675919,-8.123440322061269,0.5967717755081152,-1.0524643659591373,-1.8741283713037198,2.778533016294197,-4.079511011995734,393
-0.28631388205529057,0.12167317299304026,-0.5078872067465805,0.008867091199878361,0.0028089577980880925,-0.13993381305680327,-0.3236922025396706,-8.264055730781713,0.2566735323298741,-1.6422728885614322,-1.6117887942972389,2.5887527967121726,-4.97604918790155,244
0.38814849587708405,0.383804484375613,-1.3422332577850462,0.007540400841996969,0.08405980165113233,-1.868916378882517,-0.2915001857974563,-6.458718659462781,0.24887577115126785,-0.8076291916864152,-1.7298769504418254,2.2989871680346936,-8.961245645214614,313
-0.2656519771844104,0.015075925343353003,-0.6164829019056011,0.009147970567961466,-0.11160038097436425,0.42507159665909144,-3.3379354823575884,-3.7220151912880945,-0.008516782705878733,-1.2514649508095266,-2.5590057018118637,1.0951701702638736,-6.997781063328201,497
0.4669881683775474,-0.003786152994043057,0.006373498223023339,0.008383060977468673,0.40346705600737526,-0.8398381623294373,-3.688443410587686,-4.303209528114532,0.21565432668796686,-2.2408938854031586,-0.659236544845278,1.8614304506850403,-12.95993063998995,122
1.0340875333132995,-0.0027495054865660506,-0.4145241496193318,8.213494671895589E-4,0.38239856197169314,13.633805926575317,-2.2324371446298517,-3.9381048215150223,0.8805266717093027,-1.391794046373253,-1.7217196012679743,3.6144757246611894,0.00896182272721191,14
-2.319546009521616,0.009372348137548059,-0.00612629797891668,0.003984310425654864,-4.1631888005212545,-0.9618038834556466,-2.91271992097058,-0.19884604321878108,0.4831487496538763,-2.0666090623040447,-0.7320351344684977,1.0019981778759939,-16.44718920941057,372
0.2001709501754969,0.3780715666596448,0.014141537955193038,-8.628292487479701E-4,0.0058031330700198175,-2.038416830272996,0.11030753474869874,-9.184232303676362,0.057669272195448054,-2.5129294819248704,-2.0562584128505157,2.761175692968688,-5.686618513271375,366
0.13488697243318604,0.2635681930196909,0.15069461705444145,-0.006014740800270588,0.1731258724003375,-0.06382593588804601,0.2510133952361911,-7.662452763450701,0.14442317575428051,-1.9393236453783638,-0.43892287314999423,2.7861349311849213,-0.7931698693141112,165
-1.1446763412300969,-0.0054322170489644606,0.11802503364319844,-6.220893196603695E-4,-4.64348203228908,-0.7607694824517385,-3.5545403660494035,-2.34343894232937,0.3795149344290037,-2.578118777162614,-0.7306331019470927,2.3594196117335122,-16.395843420834627,399
0.3562500238616445,0.0337229357052693,-0.7038343361736531,0.024939661071711056,0.050231147662162835,-1.9496391759419496,-1.3267774464968538,-7.115592111935065,0.8024413511097164,-1.2596417517687113,-1.5810539102154129,2.973730748876211,-8.803087224866395,158
1.345969547999296,-0.003747338271858691,-0.4925205562780862,0.009122528812724174,-0.05213841118636592,-0.30196753523629716,-3.32255376526289,-6.075238119340208,0.44987867573758156,-1.291466613356892,-1.888862418650689,2.0556276306998953,-9.18582677019746,205
0.009311446723405522,0.23526626063415002,-0.09468974500580693,-0.004458406168589224,3.7896897224260563E-4,-0.6556846763195326,0.7389512103765913,-8.294804459345512,-0.007048419524297722,-2.267330180107037,-0.9417697096172989,2.3752107992821503,-5.6500500088457795,276
0.16090168118328063,-0.005979451079418219,-1.06001432025847,0.002742032948236049,0.01961709480282278,0.8976921929041631,-0.4158271054608504,-7.12785381590365,0.28114075950813633,-0.715297363261023,-2.2136857736597078,2.3680320592096993,-4.730126133023063,117
0.16195976502602033,0.3603226562815681,-0.7640145312850045,0.17658323995308867,0.10112562465914196,1.5048511368431923,0.5198285913170454,-7.132081333797528,0.3292371199488485,-0.5497983933701363,-1.330918613551432,2.651160613235273,-1.0532612158362493,220
0.563103556069467,-0.0013456433690630654,-0.4354308513469367,5.293519943258991E-4,0.3603792843171758,13.545216757216394,-2.0156621584838637,-4.235061844227507,0.8253681840939181,-1.4759847717036199,-1.6788150252110832,2.5494830058303255,-0.6189787892713312,266
0.39311596096082463,0.01685437410799695,-0.6308993106017482,-0.01419053162457878,-0.20795074331334343,-0.22587839873829926,-3.22356269281796,-4.407130075476145,0.744538125282981,-2.1807591783837172,-1.4181142924144017,2.6761861806118703,-9.397693884146214,208
0.12601707740804888,0.07986359835284063,-0.6821504320509671,0.006484790783635223,0.08366626590266625,-0.5206961038674793,-1.0442459292330895,-6.974646350080154,0.5549052338440013,-1.7150274993381742,-1.213287482096674,2.7596313389778233,-8.664995633480409,344
0.08346216613587736,0.009800621091699657,-0.08519822480923447,-0.007504501458257559,0.2797275482983076,-0.08132753546119365,-2.623873573869601,-4.664258181273589,0.10076987948365519,-0.0037940742261357414,-1.560392627475427,3.2611499740152294,-11.38514189952848,363
1.0554602300974665,0.02391306575835017,-0.12441745616768707,0.0019194556307198063,0.3932233159376493,1.8597607672373528,-3.044271289580691,-3.8211186333596983,-0.2069809443911932,-2.552215821701436,-0.3146380096350572,0.7721674503111317,-12.307900701914251,337
-0.24255121591704243,-1.5723570038383983E-4,-0.5252001027889405,0.004599357805107507,-0.06320287824778376,-0.08913987771937312,-2.544017641987914,-6.518579251690579,0.2506957526512164,-1.275790260003302,-1.5580824888412765,2.0787695895286324,-10.884507405230451,47
-0.012993920273058566,0.10337624035453263,0.0331718541166683,0.006554116345580614,0.232481433996081,1.567021303569118,-0.9745953186799984,-7.593377665125193,0.37434396544753634,-2.9695556686149978,-1.6143878805883651,2.8691157774137888,-4.665208650803491,396
